vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,fuel_type_CNG,fuel_type_Diesel,fuel_type_LPG,fuel_type_Petrol,transmission_type_Automatic,transmission_type_Manual
4,40000,19.67,1582,126.2,5,870000,0,1,0,0,1,0,0,0,1
2,70000,17.3,1497,121,8,1200000,0,1,0,0,1,0,0,0,1
5,65834,18.9,1197,82,5,550000,1,0,0,0,0,0,1,0,1
4,27500,25.83,1498,99,5,580000,0,1,0,0,1,0,0,0,1
6,70000,21.4,1197,83.1,5,530000,0,1,0,0,0,0,1,0,1
5,78000,22.77,1498,98.59,5,715000,1,0,0,0,1,0,0,0,1
8,120000,23.4,1248,74,5,480000,0,1,0,0,1,0,0,0,1
4,86000,18.9,998,67.1,5,410000,1,0,0,0,0,0,1,0,1
2,8300,24.7,796,47.3,5,330000,0,1,0,0,0,0,1,0,1
4,30000,20.89,1197,81.8,5,550000,1,0,0,0,0,0,1,0,1
3,78430,25.5,1498,98.6,5,800000,1,0,0,0,1,0,0,0,1
9,98398,20,1399,68,5,200000,1,0,0,0,1,0,0,0,1
3,16053,25.5,1498,98.6,5,920000,1,0,0,0,1,0,0,0,1
10,88000,28.4,1248,74,5,265000,1,0,0,0,1,0,0,0,1
14,78000,20.36,1197,78.9,5,225000,1,0,0,0,0,0,1,0,1
6,54507,18.9,1197,82,5,485000,1,0,0,0,0,0,1,0,1
4,26000,19,1199,88.7,5,675000,0,1,0,0,0,0,1,1,0
7,78000,24.7,1498,98.63,5,485000,1,0,0,0,1,0,0,0,1
6,38000,23.95,998,67.05,5,350000,1,0,0,0,0,0,1,1,0
5,38000,23.4,1248,74,5,625000,1,0,0,0,1,0,0,0,1
3,49000,20.5,1582,126.2,5,1390000,1,0,0,0,1,0,0,0,1
11,40000,17.3,1061,64,5,250000,0,1,0,0,0,0,1,0,1
15,39056,18.9,998,67.1,5,100000,1,0,0,0,0,0,1,0,1
8,96000,21.9,1396,88.8,5,450000,0,1,0,0,1,0,0,0,1
4,40000,18.15,1198,82,6,350000,0,1,0,0,0,0,1,0,1
5,20675,23.1,998,67.04,5,470000,1,0,0,0,0,0,1,0,1
5,52000,26.59,1248,74,5,650000,1,0,0,0,1,0,0,0,1
4,60369,17.01,1582,126.2,5,1350000,1,0,0,0,1,0,0,1,0
5,25000,18.6,1197,81.83,5,585000,1,0,0,0,0,0,1,0,1
7,40000,22.54,1396,88.73,5,400000,0,1,0,0,1,0,0,0,1
4,23000,18.6,1197,81.83,5,620000,0,1,0,0,0,0,1,0,1
4,65360,25.5,1498,98.6,5,760000,1,0,0,0,1,0,0,0,1
4,52920,21.21,1197,81.8,5,638000,1,0,0,0,0,0,1,0,1
8,50000,22.07,1199,73.9,5,300000,1,0,0,0,1,0,0,0,1
3,20825,21.21,1197,81.8,5,770000,1,0,0,0,0,0,1,1,0
3,90000,21.19,1396,88.73,5,640000,0,1,0,0,1,0,0,0,1
3,48500,23.01,999,67,5,385000,1,0,0,0,0,0,1,0,1
8,85000,22.9,1248,74,5,465000,1,0,0,0,1,0,0,0,1
4,34000,17.5,1199,88.7,5,785000,1,0,0,0,0,0,1,0,1
5,35000,25.17,799,53.3,5,310000,0,1,0,0,0,0,1,0,1
5,35000,26.59,1248,74,5,650000,0,1,0,0,1,0,0,0,1
8,93000,22.9,1248,74,5,451000,0,1,0,0,1,0,0,0,1
2,36000,21.56,1462,103.25,5,930000,0,1,0,0,0,0,1,0,1
4,45900,19.67,1582,126.2,5,1250000,1,0,0,0,1,0,0,0,1
3,70000,28.4,1248,74.02,5,608000,0,1,0,0,1,0,0,0,1
7,50000,18.9,1197,82,5,350000,0,1,0,0,0,0,1,0,1
6,90000,22.54,1396,88.73,5,650000,0,1,0,0,1,0,0,0,1
2,13620,17.14,1497,117.6,5,1350000,1,0,0,0,0,0,1,0,1
3,26000,21.4,1197,83.1,5,711000,0,1,0,0,0,0,1,0,1
4,70000,18.6,1197,81.83,5,550000,0,1,0,0,0,0,1,0,1
13,86000,18.9,998,67.1,5,210000,1,0,0,0,0,0,1,0,1
5,110000,20.51,998,67.04,5,400000,0,1,0,0,0,0,1,0,1
2,31800,22.54,1396,88.76,5,730000,1,0,0,0,1,0,0,0,1
3,9000,24.04,999,67,5,450000,1,0,0,0,0,0,1,1,0
6,60000,19.81,1086,68.05,5,250000,0,1,0,0,0,0,1,0,1
7,51000,18.9,1197,82,5,474000,1,0,0,0,0,0,1,0,1
5,35000,16.5,1493,70,7,650000,0,1,0,0,1,0,0,0,1
7,90598,24,1120,70,5,365000,1,0,0,0,1,0,0,0,1
2,10000,22.54,1396,88.76,5,800000,0,1,0,0,1,0,0,0,1
2,30000,17.3,1497,121,7,1460000,0,1,0,0,1,0,0,0,1
7,64000,15.8,1499,110,5,490000,1,0,0,0,0,0,1,0,1
4,16905,18.9,1197,82,5,540000,0,1,0,0,0,0,1,1,0
2,30000,19.5,1199,88.76,5,610000,0,1,0,0,0,0,1,0,1
8,60000,23.4,1248,74,5,490000,0,1,0,0,1,0,0,0,1
5,35232,23.1,998,67.04,5,445000,1,0,0,0,0,0,1,1,0
3,120000,19.95,1197,81.8,5,460000,0,1,0,0,0,0,1,0,1
3,5000,17,1497,121.36,5,850000,0,1,0,0,0,0,1,0,1
4,25000,18.9,1197,81.86,5,580000,0,1,0,0,0,0,1,0,1
4,50000,19.87,1461,83.8,5,800000,0,1,0,0,1,0,0,0,1
6,77597,20.35,1197,81.86,5,666000,1,0,0,0,0,0,1,0,1
7,81000,22.7,1498,89.84,5,575000,1,0,0,0,1,0,0,0,1
9,120000,23.4,1248,74,5,325000,0,1,0,0,1,0,0,0,1
3,47588,24.3,1248,88.5,5,900000,1,0,0,0,1,0,0,0,1
5,63000,23.01,999,67,5,350000,1,0,0,0,0,0,1,0,1
5,35000,15.29,1591,121.3,5,850000,0,1,0,0,0,0,1,0,1
21,83000,18.9,998,67.1,5,85000,0,1,0,0,0,0,1,0,1
11,65000,17,1497,118,5,330000,1,0,0,0,0,0,1,0,1
7,25000,22.54,1396,88.73,5,500000,0,1,0,0,1,0,0,0,1
2,4646,22.7,799,53.64,5,350000,1,0,0,0,0,0,1,0,1
5,27550,18.9,1197,81.86,5,475000,1,0,0,0,0,0,1,0,1
5,54552,21.4,1197,83.1,5,510000,1,0,0,0,0,0,1,0,1
3,25000,21.4,1197,83.1,5,720000,1,0,0,0,0,0,1,1,0
7,57000,26,1498,98.6,5,675000,1,0,0,0,1,0,0,0,1
6,72000,22.54,1396,88.73,5,650000,1,0,0,0,1,0,0,0,1
10,83000,20,1399,68.05,5,185000,1,0,0,0,1,0,0,0,1
6,49743,18.16,1196,86.8,5,480000,1,0,0,0,0,0,1,0,1
6,80540,26,1498,98.6,5,585000,1,0,0,0,1,0,0,0,1
6,85000,22.74,796,47.3,5,276000,0,1,0,0,0,0,1,0,1
1,10000,20.65,1462,103.25,5,950000,0,1,0,0,0,0,1,0,1
9,28000,20.85,1197,83.14,5,495000,1,0,0,0,0,0,1,0,1
8,57835,21.79,998,67.05,5,365000,1,0,0,0,0,0,1,0,1
8,110000,20.51,998,67.04,5,230000,0,1,0,0,0,0,1,0,1
4,2300,20.89,1197,81.8,5,530000,0,1,0,0,0,0,1,0,1
6,72000,18.6,1197,81.83,5,525000,1,0,0,0,0,0,1,0,1
3,67000,24.2,1498,93.87,7,890000,1,0,0,0,1,0,0,0,1
5,50000,18.9,1197,82,5,400000,0,1,0,0,0,0,1,0,1
10,100000,20.92,998,67.1,5,215000,0,1,0,0,0,0,1,0,1
6,46000,22,1197,81.8,5,515000,1,0,0,0,0,0,1,0,1
4,50852,23,1498,98.96,5,780000,1,0,0,0,1,0,0,0,1
9,34000,20.36,1197,78.9,5,375000,0,1,0,0,0,0,1,0,1
3,35000,21.4,1197,83.1,5,680000,0,1,0,0,0,0,1,0,1
5,50000,18.6,1197,81.83,5,550000,0,1,0,0,0,0,1,0,1
14,110000,18.7,1896,66,5,295000,1,0,0,0,1,0,0,0,1
4,75130,19.67,1582,126.2,5,1150000,1,0,0,0,1,0,0,0,1
7,20068,23.95,998,67.05,5,286000,1,0,0,0,0,0,1,0,1
5,34000,17.1,1199,88.51,5,675000,1,0,0,0,0,0,1,1,0
8,55983,18.9,998,67.1,5,325000,1,0,0,0,0,0,1,0,1
2,90000,24.7,796,47.3,5,300000,0,1,0,0,0,0,1,0,1
5,64000,25.17,799,53.3,5,350000,1,0,0,0,0,0,1,0,1
12,46025,17,1197,80,5,325000,1,0,0,0,0,0,1,0,1
3,80000,24.52,1248,88.5,7,930000,0,1,0,0,1,0,0,0,1
6,50000,22.74,796,47.3,5,270000,1,0,0,0,0,0,1,0,1
3,50000,23,1498,98.96,5,800000,0,1,0,0,1,0,0,0,1
6,40000,23.95,998,67.05,5,280000,0,1,0,0,0,0,1,0,1
5,82253,19.3,1248,73.9,5,680000,1,0,0,0,1,0,0,0,1
4,40000,18.9,1197,82,5,525000,1,0,0,0,0,0,1,0,1
10,120000,20.92,998,67.1,5,270000,0,1,0,0,0,0,1,0,1
8,60000,18.88,999,123.37,5,610000,1,0,0,0,0,0,1,0,1
7,90000,23.4,1248,74,5,480000,0,1,0,0,1,0,0,0,1
4,47000,22,1582,126.2,5,985000,0,0,1,0,1,0,0,0,1
15,110000,19.7,796,46.3,5,115000,0,1,0,0,0,0,1,0,1
9,70000,20.36,1197,78.9,5,250000,1,0,0,0,0,0,1,0,1
7,15700,18.6,1197,81.83,5,550000,0,1,0,0,0,0,1,0,1
13,73000,19.81,1086,68.05,5,180000,1,0,0,0,0,0,1,0,1
3,29000,18.6,1197,81.83,5,530000,0,1,0,0,0,0,1,0,1
2,9000,24,1186,73.97,5,650000,0,1,0,0,1,0,0,0,1
6,59000,20.85,1197,83.14,5,650000,1,0,0,0,0,0,1,0,1
4,64000,28.4,1248,74,5,580000,0,1,0,0,1,0,0,0,1
13,97000,19.7,796,46.3,5,175000,1,0,0,0,0,0,1,0,1
3,35000,28.4,1248,74.02,5,730000,0,1,0,0,1,0,0,0,1
6,37203,20.51,998,67.04,5,375000,1,0,0,0,0,0,1,1,0
8,72000,20.36,1197,78.9,5,315000,1,0,0,0,0,0,1,0,1
5,61198,25.8,1498,98.6,5,666000,1,0,0,0,1,0,0,0,1
3,18800,22.54,1396,88.73,5,790000,0,1,0,0,1,0,0,0,1
5,42540,22.74,796,47.3,5,290000,1,0,0,0,0,0,1,0,1
4,12784,18.9,1197,81.86,5,610000,1,0,0,0,0,0,1,1,0
2,50000,25.5,1498,98.6,5,950000,0,1,0,0,1,0,0,0,1
9,50000,18.9,998,67.1,5,280000,0,1,0,0,0,0,1,0,1
3,22003,16.47,1198,74,5,650000,1,0,0,0,0,0,1,0,1
5,22000,24,1120,70,5,625000,1,0,0,0,1,0,0,0,1
6,90000,27.3,1498,98.6,5,600000,0,1,0,0,1,0,0,0,1
12,72555,17,1497,118,5,395000,1,0,0,0,0,0,1,0,1
5,42000,17.1,1199,88.51,5,660000,1,0,0,0,0,0,1,1,0
4,59000,28.4,1248,74,5,700000,1,0,0,0,1,0,0,0,1
5,28000,17.01,1499,110.4,5,590000,0,1,0,0,0,0,1,1,0
4,48000,23.7,1498,97.89,5,785000,1,0,0,0,1,0,0,0,1
8,90000,22.74,796,47.3,5,200000,0,1,0,0,0,0,1,0,1
7,68000,21.79,998,67.05,5,311000,1,0,0,0,0,0,1,0,1
5,110000,28.09,1248,88.5,5,550000,0,1,0,0,1,0,0,0,1
7,85000,19.01,1461,108.45,5,575000,1,0,0,0,1,0,0,0,1
4,70000,25.6,1498,97.9,5,875000,1,0,0,0,1,0,0,0,1
3,10000,22.54,1396,88.73,5,730000,0,1,0,0,1,0,0,0,1
6,73000,20.63,1198,67,5,350000,1,0,0,0,0,0,1,0,1
8,129500,20.77,1248,88.8,7,500000,0,1,0,0,1,0,0,0,1
3,50000,27.39,1248,74,5,660000,0,1,0,0,1,0,0,0,1
3,21000,18.6,1197,81.83,5,770000,1,0,0,0,0,0,1,0,1
6,50000,20.51,998,67.04,5,350000,0,1,0,0,0,0,1,0,1
6,19600,18.9,1197,82,5,525000,1,0,0,0,0,0,1,1,0
6,53100,18.9,1197,82,5,420000,1,0,0,0,0,0,1,0,1
6,42000,23.95,998,67.05,5,300000,0,1,0,0,0,0,1,0,1
2,10000,18.15,998,118.35,5,1100000,0,1,0,0,0,0,1,1,0
4,57000,16.5,1493,70,7,718000,0,1,0,0,1,0,0,0,1
11,70000,16.2,1599,103.2,5,375000,1,0,0,0,0,0,1,0,1
6,78000,26,1498,98.6,5,650000,1,0,0,0,1,0,0,0,1
9,46500,22.32,1582,126.32,5,650000,1,0,0,0,1,0,0,0,1
9,70450,23.95,998,67.05,5,289000,1,0,0,0,0,0,1,0,1
2,23950,23.8,1498,78.9,5,780000,0,1,0,0,1,0,0,1,0
3,42321,28.4,1248,74,5,763000,1,0,0,0,1,0,0,0,1
3,59000,18.7,1199,88.7,5,650000,1,0,0,0,0,0,1,0,1
6,61425,28.4,1248,74,5,410000,1,0,0,0,1,0,0,0,1
7,78000,22.32,1582,126.32,5,670000,1,0,0,0,1,0,0,0,1
5,27000,16.8,1497,116.3,5,765000,1,0,0,0,0,0,1,0,1
10,80000,20.54,1598,103.6,5,315000,0,1,0,0,1,0,0,0,1
7,75000,20.45,1461,83.8,5,565000,1,0,0,0,1,0,0,0,1
6,68202,28.4,1248,74,5,575000,1,0,0,0,1,0,0,0,1
5,57000,25.2,1248,74,5,620000,1,0,0,0,1,0,0,0,1
5,120000,26.59,1248,74,5,625000,0,1,0,0,1,0,0,0,1
8,74000,22.7,1498,89.84,5,565000,1,0,0,0,1,0,0,0,1
6,90000,27.39,1248,74,5,575000,0,1,0,0,1,0,0,0,1
11,31535,14.6,998,61.6,5,265000,1,0,0,0,0,1,0,0,1
3,40000,22,1197,81.8,5,570000,0,1,0,0,0,0,1,0,1
5,22000,18.9,1197,82,5,520000,0,1,0,0,0,0,1,0,1
3,14000,17.4,1497,117.6,5,1090000,1,0,0,0,0,0,1,0,1
13,30000,18.9,1061,47,5,180000,0,1,0,0,0,0,1,0,1
9,80000,22.07,1199,73.9,5,300000,0,1,0,0,1,0,0,0,1
6,50000,23.9,1582,126.2,5,750000,0,1,0,0,1,0,0,0,1
9,110000,22.07,1199,73.9,5,320000,0,1,0,0,1,0,0,0,1
4,33977,24.7,796,47.3,5,299000,0,0,1,0,0,0,1,0,1
8,70400,22,1197,81.8,5,425000,1,0,0,0,0,0,1,0,1
4,66000,23.95,998,67.05,5,320000,1,0,0,0,0,0,1,0,1
5,60000,20.14,1498,88,5,750000,0,1,0,0,1,0,0,0,1
6,31000,28.4,1248,74,5,630000,1,0,0,0,1,0,0,0,1
12,80000,19.7,796,46.3,5,250000,0,1,0,0,0,0,1,0,1
7,93334,15.6,1196,70.02,5,446000,1,0,0,0,0,0,1,0,1
3,83000,27.39,1248,74,5,645000,1,0,0,0,1,0,0,0,1
9,62000,19.7,796,46.3,5,245000,1,0,0,0,0,0,1,0,1
4,9021,23.95,998,67.05,5,350000,1,0,0,0,0,0,1,1,0
3,38000,22.74,796,47.3,5,325000,1,0,0,0,0,0,1,0,1
1,1000,20.3,1086,68.07,5,550000,0,1,0,0,0,0,1,1,0
6,39441,18,1198,86.7,5,475000,1,0,0,0,0,0,1,0,1
11,59000,17,1497,118,5,400000,0,1,0,0,0,0,1,0,1
3,25000,22,1197,81.8,5,650000,0,1,0,0,0,0,1,0,1
13,76000,19.7,796,46.3,5,165000,1,0,0,0,0,0,1,0,1
6,42994,21.21,1197,81.8,5,580000,1,0,0,0,0,0,1,0,1
5,100000,26,1498,98.6,5,650000,0,1,0,0,1,0,0,0,1
9,49000,21.9,1396,88.8,5,390000,1,0,0,0,1,0,0,0,1
4,18000,17.01,1582,126.2,5,1345000,1,0,0,0,1,0,0,1,0
5,58000,16.2,1199,74,5,610000,1,0,0,0,0,0,1,0,1
5,62000,19.67,1582,126.2,5,950000,0,1,0,0,1,0,0,0,1
5,78236,17.4,1497,117.3,5,651000,1,0,0,0,0,0,1,0,1
5,64000,22.3,799,53.26,5,280000,1,0,0,0,0,0,1,0,1
7,73500,20,1399,68.05,5,275000,1,0,0,0,1,0,0,0,1
4,80000,16.5,1493,70,7,750000,0,1,0,0,1,0,0,0,1
6,68757,27.3,1498,98.6,5,640000,1,0,0,0,1,0,0,0,1
6,85316,23.4,1248,74,5,580000,1,0,0,0,1,0,0,0,1
4,28000,25.17,799,53.3,5,290000,0,1,0,0,0,0,1,0,1
6,86521,19.3,1248,73.9,5,565000,1,0,0,0,1,0,0,0,1
11,80000,17.8,1248,75,5,325000,0,1,0,0,1,0,0,0,1
11,67000,20,1399,68.05,5,275000,1,0,0,0,1,0,0,0,1
9,103000,14.3,1598,105,5,550000,1,0,0,0,0,0,1,1,0
11,49700,19.2,1197,80,5,342000,1,0,0,0,0,0,1,1,0
3,29000,24.7,796,47.3,5,350000,0,1,0,0,0,0,1,0,1
4,75000,23.4,1248,74,5,745000,1,0,0,0,1,0,0,0,1
3,50000,28.4,1248,74,5,684000,0,1,0,0,1,0,0,0,1
5,40000,27.3,1498,98.6,5,680000,0,1,0,0,1,0,0,0,1
5,40000,20.63,1198,67,5,335000,1,0,0,0,0,0,1,0,1
2,4800,18.9,1197,81.86,5,550000,0,1,0,0,0,0,1,0,1
5,40000,20.4,1197,81.8,5,350000,0,1,0,0,0,0,1,0,1
2,35000,21.13,1498,108.6,5,950000,0,1,0,0,1,0,0,0,1
4,12000,18.6,1197,81.83,5,745000,1,0,0,0,0,0,1,0,1
1,11000,22.05,796,47.3,5,350000,0,1,0,0,0,0,1,0,1
5,60000,17.8,1497,117.3,5,850000,0,1,0,0,0,0,1,0,1
5,84000,26.59,1248,74,5,465000,1,0,0,0,1,0,0,0,1
18,120340,18.7,1896,66,5,200000,1,0,0,0,1,0,0,0,1
5,80000,24,1120,70,5,480000,0,1,0,0,1,0,0,0,1
6,72000,18.9,998,67.1,5,341000,1,0,0,0,0,0,1,0,1
5,53000,25.17,799,53.3,5,230000,0,1,0,0,0,0,1,0,1
9,100000,23,1396,90,5,450000,0,1,0,0,1,0,0,0,1
5,40000,28.09,1248,88.5,5,850000,0,1,0,0,1,0,0,0,1
1,30000,16.5,1493,70,7,790000,0,1,0,0,1,0,0,0,1
5,32959,22.54,1396,88.73,5,681000,1,0,0,0,1,0,0,0,1
4,34000,18.2,1199,88.7,5,550000,1,0,0,0,0,0,1,1,0
8,45000,15.04,1598,103.2,5,400000,0,1,0,0,0,0,1,0,1
2,18500,21.63,998,67,5,575000,1,0,0,0,0,0,1,1,0
8,59000,16.47,1198,74,5,350000,1,0,0,0,0,0,1,0,1
5,50000,23.1,998,67.04,5,400000,0,1,0,0,0,0,1,0,1
9,25000,20.92,998,67.1,5,200000,0,1,0,0,0,0,1,0,1
10,70000,16.47,1198,73.9,5,380000,0,1,0,0,0,0,1,0,1
6,30000,20.63,1198,67,5,225000,0,1,0,0,0,0,1,0,1
3,44000,17,1591,121.3,5,900000,0,1,0,0,0,0,1,0,1
3,100000,19,1197,85.8,5,375000,0,1,0,0,0,0,1,0,1
2,20000,22,1197,81.8,5,610000,0,1,0,0,0,0,1,0,1
12,91200,23.26,1197,88.5,5,280000,1,0,0,0,0,0,1,0,1
4,50500,20.71,799,53.64,5,250000,1,0,0,0,0,0,1,0,1
2,5000,23.95,998,67.05,5,355000,0,1,0,0,0,0,1,0,1
5,60000,25.17,799,53.3,5,270000,1,0,0,0,0,0,1,0,1
8,77000,23,1396,90,5,455000,1,0,0,0,1,0,0,0,1
6,32524,19,1197,85.8,5,560000,1,0,0,0,0,0,1,0,1
4,60000,24.52,1248,88.5,7,800000,0,1,0,0,1,0,0,0,1
8,65675,25.8,1498,98.6,5,490000,1,0,0,0,1,0,0,0,1
5,70000,23.84,1199,84,5,285000,0,1,0,0,0,0,1,0,1
9,47321,17.4,1497,117.3,5,349000,1,0,0,0,0,0,1,0,1
5,42564,28.09,1248,88.5,5,485000,1,0,0,0,1,0,0,0,1
5,30000,27.39,1248,74,5,585000,0,1,0,0,1,0,0,0,1
2,18593,17,1198,108.5,5,675000,1,0,0,0,0,0,1,0,1
7,90000,25.1,1498,98.6,5,550000,0,1,0,0,1,0,0,0,1
5,70000,20.63,1198,67,5,180000,0,1,0,0,0,0,1,0,1
1,25000,21.01,1197,81.8,5,700000,0,1,0,0,0,0,1,0,1
5,21600,17.5,1373,91.1,7,725000,1,0,0,0,0,0,1,0,1
9,60000,17.5,1298,85.8,5,350000,0,1,0,0,0,0,1,0,1
7,63339,26,1498,98.6,5,675000,1,0,0,0,1,0,0,0,1
5,18000,22.7,799,53.64,5,285000,1,0,0,0,0,0,1,0,1
8,41170,19.1,1197,85.8,5,380000,1,0,0,0,0,0,1,0,1
3,15799,17.5,1199,88.7,5,749000,1,0,0,0,0,0,1,0,1
6,45000,28.4,1248,74,5,475000,1,0,0,0,1,0,0,0,1
3,40000,21.21,1197,81.8,5,600000,1,0,0,0,0,0,1,0,1
5,21517,18.9,998,67.1,5,315000,1,0,0,0,0,0,1,0,1
8,50000,19.1,1197,85.8,5,375000,1,0,0,0,0,0,1,0,1
3,10000,15.29,1591,121.3,5,1235000,0,1,0,0,0,0,1,0,1
5,44340,25.8,1498,98.6,5,715000,1,0,0,0,1,0,0,0,1
6,36497,21.7,1498,98.96,5,550000,1,0,0,0,1,0,0,0,1
10,90000,20,1399,68,5,230000,0,1,0,0,1,0,0,0,1
11,46100,21.21,1197,81.8,5,280000,0,1,0,0,0,0,1,1,0
4,35700,28.09,1248,88.5,5,650000,1,0,0,0,1,0,0,0,1
3,35000,21.21,1197,81.8,5,550000,0,1,0,0,0,0,1,0,1
7,119000,20.77,1248,88.8,7,700000,1,0,0,0,1,0,0,0,1
12,48192,18.9,1061,67,5,200000,1,0,0,0,0,0,1,0,1
3,53000,23,1498,98.96,5,1100000,0,1,0,0,1,0,0,0,1
6,120000,26.59,1248,74,5,500000,0,1,0,0,1,0,0,0,1
7,80000,25.1,1498,98.6,5,575000,0,1,0,0,1,0,0,0,1
9,50000,19.01,1461,108.45,5,375000,0,1,0,0,1,0,0,0,1
4,15554,22.05,796,47.3,5,310000,1,0,0,0,0,0,1,0,1
5,86448,28.4,1248,74,5,525000,1,0,0,0,1,0,0,0,1
11,87000,17.8,1248,75,5,205000,0,1,0,0,1,0,0,0,1
6,60000,26.59,1248,74,5,500000,0,1,0,0,1,0,0,0,1
4,23211,23.9,1582,126.2,5,825000,1,0,0,0,1,0,0,0,1
2,16000,19.5,1199,88.76,5,725000,0,1,0,0,0,0,1,0,1
4,80000,26,1498,98.6,5,750000,0,1,0,0,1,0,0,0,1
5,30000,25.32,1198,77,6,580000,1,0,0,0,1,0,0,0,1
10,57000,26.2,998,58.2,5,220000,1,0,0,1,0,0,0,0,1
9,29512,16.8,1497,116.3,5,380000,1,0,0,0,0,0,1,0,1
7,100000,23.4,1248,74,5,450000,0,1,0,0,1,0,0,0,1
6,39000,18.9,1197,82,5,410000,1,0,0,0,0,0,1,0,1
11,41000,20.54,1598,103.6,5,285000,1,0,0,0,1,0,0,0,1
6,42000,23.95,998,67.05,5,285000,1,0,0,0,0,0,1,0,1
5,50000,21.7,1498,98.96,5,650000,1,0,0,0,1,0,0,0,1
11,42000,16,1198,90,5,280000,1,0,0,0,0,0,1,0,1
9,80000,19.81,1086,68.05,5,210000,0,1,0,0,0,0,1,0,1
6,60000,20.51,998,67.04,5,310000,0,1,0,0,0,0,1,0,1
6,30337,17.1,1591,121.3,5,569000,1,0,0,0,0,0,1,0,1
3,39000,22.54,1396,88.73,5,625000,1,0,0,0,1,0,0,0,1
14,40000,17.92,1086,62.1,5,95000,0,1,0,0,0,0,1,0,1
4,40000,24.3,1248,88.5,5,810000,0,1,0,0,1,0,0,0,1
5,19000,27.3,1498,98.6,5,490000,1,0,0,0,1,0,0,0,1
5,75000,24.3,1248,88.5,5,825000,0,1,0,0,1,0,0,0,1
5,48000,23.9,1582,126.2,5,650000,1,0,0,0,1,0,0,0,1
3,40000,27.28,1047,69,5,350000,0,1,0,0,1,0,0,0,1
6,103000,28.09,1248,88.5,5,530000,0,1,0,0,1,0,0,0,1
3,15797,25.5,1498,98.6,5,825000,1,0,0,0,1,0,0,0,1
4,115000,23,1498,98.96,5,650000,1,0,0,0,1,0,0,0,1
3,31000,24.3,1248,88.5,5,849000,1,0,0,0,1,0,0,1,0
8,47277,25.8,1498,98.6,5,399000,1,0,0,0,1,0,0,0,1
5,28963,28.09,1248,88.5,5,600000,1,0,0,0,1,0,0,0,1
4,31000,20.85,1197,83.14,5,650000,1,0,0,0,0,0,1,0,1
16,29957,18.9,998,67.1,5,150000,1,0,0,0,0,0,1,0,1
5,44160,24.52,1248,88.5,7,670000,1,0,0,0,1,0,0,0,1
9,55000,19.3,1248,73.9,5,325000,1,0,0,0,1,0,0,0,1
6,51000,19,1199,88.7,5,560000,0,1,0,0,0,0,1,1,0
5,23211,20.85,1197,83.14,5,535000,1,0,0,0,0,0,1,0,1
6,23569,16.2,1199,74,5,425000,1,0,0,0,0,0,1,0,1
7,95000,22.7,1498,89.84,5,425000,1,0,0,0,1,0,0,0,1
4,15000,23.01,999,67,5,350000,0,1,0,0,0,0,1,0,1
5,37902,18.9,1197,82,5,450000,1,0,0,0,0,0,1,0,1
9,90000,20.77,1248,88.8,7,520000,0,1,0,0,1,0,0,0,1
6,69000,33.54,998,67.04,5,350000,1,0,0,1,0,0,0,0,1
10,58519,19.81,1086,68.05,5,260000,1,0,0,0,0,0,1,0,1
6,65000,19.67,1582,126.2,5,849000,1,0,0,0,1,0,0,0,1
5,50000,21.19,1396,88.73,5,550000,1,0,0,0,1,0,0,0,1
3,30000,19,1194,94.68,5,630000,0,1,0,0,0,0,1,0,1
4,11448,17,1497,121.36,5,700000,0,1,0,0,0,0,1,0,1
4,31031,25.5,1498,98.6,5,725000,1,0,0,0,1,0,0,0,1
4,40813,18.9,1197,81.86,5,450000,1,0,0,0,0,0,1,0,1
9,37300,18.9,998,67.1,5,275000,1,0,0,0,0,0,1,0,1
6,47000,20.14,1498,88.8,5,450000,0,1,0,0,1,0,0,0,1
13,46252,17.7,1497,78,5,225000,1,0,0,0,0,0,1,0,1
2,35000,24,1186,73.97,5,575000,0,1,0,0,1,0,0,0,1
3,5000,24.7,796,47.3,5,300000,0,1,0,0,0,0,1,0,1
7,33000,19.1,1197,85.8,5,395000,1,0,0,0,0,0,1,0,1
5,52000,22.54,1396,88.73,5,625000,1,0,0,0,1,0,0,0,1
9,55000,16.8,1497,116.3,5,379000,1,0,0,0,0,0,1,0,1
9,76000,22.9,1248,74,5,425000,1,0,0,0,1,0,0,0,1
8,90000,23.4,1248,74,5,370000,0,1,0,0,1,0,0,0,1
4,25000,25.83,1498,99,5,615000,0,1,0,0,1,0,0,0,1
9,60000,19.3,1248,73.9,5,370000,1,0,0,0,1,0,0,0,1
3,34000,28.4,1248,74,5,725000,1,0,0,0,1,0,0,1,0
8,18000,15.37,1196,73,7,225000,0,1,0,0,0,0,1,0,1
11,60000,20.36,1197,78.9,5,190000,0,1,0,0,0,0,1,0,1
5,64000,22.54,1396,88.73,5,535000,0,1,0,0,1,0,0,0,1
3,57350,25.83,1498,99,5,659000,0,1,0,0,1,0,0,0,1
9,46100,20.36,1197,78.9,5,270000,1,0,0,0,0,0,1,0,1
6,25000,20.85,1197,83.14,5,460000,0,1,0,0,0,0,1,0,1
6,30000,24,1120,70,5,335000,0,1,0,0,1,0,0,0,1
9,21000,19.7,796,46.3,5,140000,0,1,0,0,0,0,1,0,1
2,30000,23.95,998,67.05,5,350000,0,1,0,0,0,0,1,0,1
